Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2006","2006","gigagrams","15486.7524","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2006","2006","gigagrams","15486.7524","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5058","Enteric Fermentation","2007","2007","gigagrams","741.5443","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2007","2007","gigagrams","15572.4297","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2007","2007","gigagrams","15572.4297","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5058","Enteric Fermentation","2008","2008","gigagrams","665.7354","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2008","2008","gigagrams","13980.4441","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2008","2008","gigagrams","13980.4441","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5058","Enteric Fermentation","2009","2009","gigagrams","671.8083","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2009","2009","gigagrams","14107.9737","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2009","2009","gigagrams","14107.9737","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5058","Enteric Fermentation","2010","2010","gigagrams","673.788","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2010","2010","gigagrams","14149.548","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2010","2010","gigagrams","14149.548","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5058","Enteric Fermentation","2011","2011","gigagrams","651.5404","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2011","2011","gigagrams","13682.3477","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2011","2011","gigagrams","13682.3477","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5058","Enteric Fermentation","2012","2012","gigagrams","651.8053","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2012","2012","gigagrams","13687.9105","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2012","2012","gigagrams","13687.9105","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5058","Enteric Fermentation","2013","2013","gigagrams","647.4371","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2013","2013","gigagrams","13596.1798","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2013","2013","gigagrams","13596.1798","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5058","Enteric Fermentation","2014","2014","gigagrams","468.078","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2014","2014","gigagrams","9829.6371","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2014","2014","gigagrams","9829.6371","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5058","Enteric Fermentation","2015","2015","gigagrams","508.5944","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2015","2015","gigagrams","10680.4817","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2015","2015","gigagrams","10680.4817","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5058","Enteric Fermentation","2016","2016","gigagrams","511.7079","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2016","2016","gigagrams","10745.8658","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2016","2016","gigagrams","10745.8658","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5058","Enteric Fermentation","2017","2017","gigagrams","497.9605","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5058","Enteric Fermentation","2017","2017","gigagrams","10457.1697","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5058","Enteric Fermentation","2017","2017","gigagrams","10457.1697","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5059","Manure Management","1961","1961","gigagrams","27.2874","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5059","Manure Management","1961","1961","gigagrams","820.3772","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5059","Manure Management","1961","1961","gigagrams","573.0344","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5059","Manure Management","1961","1961","gigagrams","247.3428","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5059","Manure Management","1961","1961","gigagrams","0.7979","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5059","Manure Management","1962","1962","gigagrams","27.7905","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5059","Manure Management","1962","1962","gigagrams","831.873","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5059","Manure Management","1962","1962","gigagrams","583.6007","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5059","Manure Management","1962","1962","gigagrams","248.2723","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7230","Emissions (N2O)","5059","Manure Management","1962","1962","gigagrams","0.8009","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7225","Emissions (CH4)","5059","Manure Management","1963","1963","gigagrams","25.2896","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7231","Emissions (CO2eq)","5059","Manure Management","1963","1963","gigagrams","763.1538","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7244","Emissions (CO2eq) from CH4","5059","Manure Management","1963","1963","gigagrams","531.0808","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GT","Agriculture Total","102","Iran (Islamic Republic of)","7243","Emissions (CO2eq) from N2O","5059","Manure Management","1963","1963","gigagrams","232.073","A","Aggregate, may include official, semi-official, estimated or calculated data",""
